queue	key	label	source	source_id	hint
review-readiness	CHEBI:65458	aureoquinone	CHEBI	PMID:11213290	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:80024	aureothin	CHEBI	PMID:11079808|PMID:13174453|PMID:14700630|PMID:15038705|PMID:15612710	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:156452	aureothricin	CHEBI	PMID:11433393|PMID:1171186|PMID:13084502|PMID:13096448|PMID:14275485	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:156301	auricin	CHEBI	PMID:12384301|PMID:16079347|PMID:20466770|PMID:20490753|PMID:21393365	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65459	australifungin	CHEBI	PMID:10563338|PMID:12684378|PMID:18952903|PMID:22226824|PMID:7797434	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:85984	avibactam	CHEBI	PMID:25361682|PMID:25406838|PMID:25444674|PMID:25487794|PMID:25534728	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:85982	avibactam sodium	CHEBI	PMID:22587688|PMID:24217692|PMID:25050826	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:85646	avilamycin A	CHEBI	PMID:11410376|PMID:15519487|PMID:15578738|PMID:15640214|PMID:16537546	MECHANISM_REVIEW: mechanism is absent; 8 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:81898	azaconazole	CHEBI	PMID:3969677	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:67280	azadiradione	CHEBI	PMID:12713364|PMID:1593280|PMID:18617378|PMID:19475987|PMID:22928548	MECHANISM_REVIEW: mechanism is absent; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:76293	azadirone	CHEBI	PMID:14592518|PMID:1593280|PMID:16401554|PMID:17917286|PMID:20669933	MECHANISM_REVIEW: mechanism is absent; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:74846	azaserine	CHEBI	PMID:19136606|PMID:23101568|PMID:23301939|PMID:4951003|PMID:7048085	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:327119	azetidin-2-one	CHEBI	PMID:11063627|PMID:12569987|PMID:22296309|PMID:22799571	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:135238	azidamfenicol	ARO	PMID:15539072	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:51758	azidocillin	ARO+CHEBI	PMID:4999682	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:41879	azimycin	ARO	PMID:3904612	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:2955	azithromycin	ARO+CHEBI	PMID:1662624|PMID:15143799|PMID:18253999	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:2956	azlocillin	ARO+CHEBI	PMID:6369480|PMID:11036013|PMID:11397088|PMID:19292999|PMID:20363776	MECHANISM_REVIEW: mechanism is absent; 11 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:65461	azoxybacilin	CHEBI	PMID:8071129	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:40909	azoxystrobin	ARO+CHEBI	PMID:8206299|PMID:9850581|PMID:20818521|PMID:21153804|PMID:21671616	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 12 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:161680	aztreonam	ARO+CHEBI	PMID:3871589|PMID:1384868|PMID:15123864|PMID:24119095|PMID:24176390	MECHANISM_REVIEW: mechanism is absent; 11 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:2968	bacampicillin	CHEBI	PMID:1211909|PMID:29017833|PMID:464583|PMID:7012993|PMID:7012998	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:71623	bacillaene	CHEBI	PMID:17234808|PMID:17482575|PMID:17886826|PMID:18723688|PMID:20087918	MECHANISM_REVIEW: mechanism is absent; 7 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:72687	bacilysin	CHEBI	PMID:15609023|PMID:19061923|PMID:19776011|PMID:20052993|PMID:20070370	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:71621	bacilysocin	CHEBI	PMID:11796336	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:35862	bacitracin A	ARO+CHEBI	PMID:6752975	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 2 target(s)
review-readiness	CHEBI:132468	bacteriohopane-32,33,34,35-tetrol	CHEBI	PMID:14673828|PMID:15997292|PMID:19222571|PMID:22221333|PMID:23413216	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:22689	bafilomycin A1	CHEBI	PMID:10519916|PMID:11533151|PMID:17917797|PMID:19067440|PMID:19289106	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:2979	baicalein	CHEBI	PMID:10724177|PMID:11513834|PMID:15853750|PMID:22114686|PMID:22891631	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:2981	baicalin	CHEBI	PMID:10724177|PMID:18650094|PMID:21087019|PMID:22467027|PMID:23142347	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 9 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:34553	Balofloxacin	ARO+CHEBI	PMID:1329626|PMID:7492097|PMID:15646539|PMID:20493593|PMID:30179746	MECHANISM_REVIEW: mechanism is absent; 6 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:28908	bambermycin	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:79384	BAR0329	CHEBI	PMID:20726898	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:95341	baricitinib	CHEBI	PMID:26853940|PMID:27910962|PMID:30036348|PMID:30871014|PMID:30907116	MECHANISM_REVIEW: mechanism is absent; 9 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65465	bassiatin	CHEBI	PMID:8557595	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65466	batzelladine A	CHEBI	PMID:11388864	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65467	batzelladine B	CHEBI	PMID:11674213	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65468	bauhinoxepin A	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65469	bauhinoxepin B	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65470	bauhinoxepin F	CHEBI	PMID:17480099	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65471	bauhinoxepin I	CHEBI	PMID:17480099	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65472	bauhinoxepin J	CHEBI	PMID:17480099	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:176500	BAY11-7085	CHEBI	PMID:14560113|PMID:15004016|PMID:16129475|PMID:16699956|PMID:16766531	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65473	BE-23372M	CHEBI	PMID:8175480|PMID:8175481	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65474	BE-24566B	CHEBI	PMID:16180833|PMID:8557611	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65475	BE-54238A	CHEBI	PMID:10724004	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65476	BE-54238B	CHEBI	PMID:10724004	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:3000	beauvericin	CHEBI	PMID:12067253|PMID:15892576|PMID:16343425|PMID:18804027|PMID:18956271	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:72292	bedaquiline	ARO+CHEBI	PMID:24130398|PMID:18948422|PMID:19954909|PMID:20038615|PMID:21659613	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 11 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:72295	bedaquiline fumarate	CHEBI		MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:82779	benalaxyl-M	CHEBI	PMID:23052585	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:82052	benodanil	CHEBI	PMID:6732737|PMID:7171370	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:3015	benomyl	ARO+CHEBI	PMID:34152819|PMID:15813220|PMID:16903866|PMID:19049291|PMID:24693254	MECHANISM_REVIEW: mechanism is absent; 9 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:83601	benthiavalicarb	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:81732	benthiavalicarb-isopropyl	CHEBI	PMID:24176337	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65483	benzastatin C	CHEBI	PMID:17409523|PMID:8609080|PMID:8609081	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:3049	benzatropine mesylate	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:31264	benzethonium chloride	CHEBI	PMID:11453769|PMID:11606328|PMID:12595925|PMID:16750419|PMID:17867553	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:133833	benznidazole	CHEBI	PMID:26760092|PMID:26760093|PMID:26760094|PMID:26760095|PMID:26974551	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:167099	benzo[d]isothiazol-3-one	CHEBI	PMID:10201825|PMID:10604041|PMID:17988285|PMID:21903403|PMID:23429043	MECHANISM_REVIEW: mechanism is absent; 9 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:167207	benzododecinium bromide	CHEBI	PMID:15028484|PMID:15250425|PMID:18653213|PMID:19013584|PMID:1909133	MECHANISM_REVIEW: mechanism is absent; 9 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:167208	benzododecinium chloride	CHEBI	PMID:10502386|PMID:1218610|PMID:20993|PMID:21393196|PMID:22563942	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:30746	benzoic acid	CHEBI	PMID:16728954|PMID:17439666|PMID:18314336	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:17484	benzyl isothiocyanate	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:18208	benzylpenicillin	ARO+CHEBI	PMID:4610013|PMID:10930630|PMID:11431418|PMID:11906332|PMID:12569987	MECHANISM_REVIEW: mechanism is absent; 11 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:16118	berberine	CHEBI	PMID:11860742|PMID:12232209|PMID:12428952|PMID:12433089|PMID:12468268	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:3086	betulin	CHEBI	PMID:10075776|PMID:19222115|PMID:19537177|PMID:19821831|PMID:21537960	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:3087	betulinic acid	CHEBI	PMID:14595673|PMID:15083202|PMID:20075711|PMID:7489361|PMID:8176401	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 5 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:3089	biapenem	ARO+CHEBI	PMID:12381221|PMID:8031067|PMID:28543395	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:60584	bicozamycin	ARO+CHEBI	PMID:16181146|PMID:7487110	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:172961	bictegravir sodium	CHEBI	PMID:30958667	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65492	bidebiline C	CHEBI	PMID:12762793	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65493	bidebiline D	CHEBI	PMID:12762793	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65497	bielschowskysin	CHEBI	PMID:16494470|PMID:21523870|PMID:22506798	MECHANISM_REVIEW: mechanism is absent; 3 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:231944	bifemetstrobin	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:78692	bifonazole	ARO	PMID:27799210	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:3096	bikaverin	CHEBI	PMID:24183988|PMID:24291181	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:3088	bilanafos	CHEBI	PMID:17632514|PMID:21530973	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:17097	biphenyl	CHEBI	PMID:21337247|PMID:21575716	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:17043	biphenyl-2-ol	CHEBI	PMID:14753781|PMID:23156781|PMID:23665931|PMID:24525378	MECHANISM_REVIEW: mechanism is absent; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65498	bipinnatone A	CHEBI	PMID:18662038	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65499	bipinnatone B	CHEBI	PMID:18662038	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:22899	bisdechlorogeodin	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:3131	bithionol	CHEBI	PMID:17129675|PMID:24495391	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 1 target(s)
review-readiness	CHEBI:83106	bixafen	CHEBI	PMID:22999200|PMID:25146353|PMID:25796526|PMID:27141753	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 4 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:65511	blancoxanthone	CHEBI	PMID:15684529	MECHANISM_REVIEW: mechanism is absent; 1 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:57289	blasticidin S(1+)	CHEBI		MECHANISM_REVIEW: mechanism is absent; 0 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:3139	bleomycin A2	ARO+CHEBI	PMID:15700963|PMID:12477361	MECHANISM_REVIEW: mechanism is absent; 2 source literature lead(s), 0 record evidence item(s), 2 target(s)
review-readiness	CHEBI:78160	bleomycin A5	CHEBI	PMID:14675139|PMID:19740258|PMID:20843632|PMID:22378834|PMID:22932480	MECHANISM_REVIEW: mechanism is absent; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:68621	boceprevir	CHEBI	PMID:18201776|PMID:19456105|PMID:20004570|PMID:20945949|PMID:21123164	MECHANISM_REVIEW: mechanism is source-seeded and not curator-checked; 10 source literature lead(s), 0 record evidence item(s), 0 target(s)
review-readiness	CHEBI:77880	boromycin	ARO+CHEBI	PMID:30089869|PMID:11952157|PMID:15638327|PMID:17991498|PMID:19055422	MECHANISM_REVIEW: mechanism is absent; 11 source literature lead(s), 0 record evidence item(s), 0 target(s)
