application_number	application_type	product_number	sponsor_name	drug_name	ingredient_name	unii	standard_inchi_key	gsrs_record_version	approval_date	submission_status	marketing_status	currently_marketed	drugsfda_version	drugsfda_retrieved_on	unii_version	gsrs_retrieved_on
083711	ANDA	001	WATSON LABS	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1973-09-21	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
083712	ANDA	001	WATSON LABS	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1973-09-21	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
083838	ANDA	002	HOSPIRA	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1974-01-21	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
083997	ANDA	001	ALTANA	ZIPAN-25	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1978-11-21	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
083997	ANDA	002	ALTANA	ZIPAN-50	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1978-11-21	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
084176	ANDA	001	SANDOZ	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1975-02-18	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
084176	ANDA	002	SANDOZ	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1975-02-18	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
084176	ANDA	003	SANDOZ	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1975-02-18	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
084214	ANDA	002	IMPAX LABS	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1974-08-14	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
084554	ANDA	001	SUN PHARM INDUSTRIES	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1975-07-29	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
084555	ANDA	001	SUN PHARM INDUSTRIES	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1976-07-29	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
084557	ANDA	001	SUN PHARM INDUSTRIES	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1975-07-29	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
084591	ANDA	001	WATSON LABS	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1978-09-15	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
084772	ANDA	001	ALPHARMA US PHARMS	PROMETH FORTIS	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1978-11-14	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
084901	ANDA	001	POLYMEDICA	PROMETHACON	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1981-10-05	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
084902	ANDA	001	POLYMEDICA	PROMETHACON	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1981-10-05	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
085146	ANDA	001	RISING	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1994-09-16	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
085146	ANDA	002	RISING	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1994-09-16	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
085385	ANDA	001	KV PHARM	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1977-03-03	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
085388	ANDA	001	KV PHARM	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1977-05-16	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
085684	ANDA	001	WATSON LABS	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1977-09-26	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
085953	ANDA	001	ACTAVIS MID ATLANTIC	PROMETH PLAIN	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1978-08-21	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
087165	ANDA	001	COSETTE PHARMS NC	PROMETHEGAN	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1987-08-14	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
087953	ANDA	001	PHARMOBEDIENT	PROMETHAZINE PLAIN	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1982-11-15	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
087996	ANDA	001	USL PHARMA	MYMETHAZINE FORTIS	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1983-01-18	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
089109	ANDA	001	TEVA	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1985-09-10	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
089463	ANDA	001	MARSAM PHARMS LLC	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1988-05-02	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
089477	ANDA	001	MARSAM PHARMS LLC	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	1988-05-02	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091054	ANDA	001	AUROBINDO PHARMA USA	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	2011-08-30	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091054	ANDA	002	AUROBINDO PHARMA USA	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	2011-08-30	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091054	ANDA	003	AUROBINDO PHARMA USA	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	2011-08-30	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091179	ANDA	001	AMNEAL PHARMS NY	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	2010-12-13	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091179	ANDA	002	AMNEAL PHARMS NY	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	2010-12-13	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091179	ANDA	003	AMNEAL PHARMS NY	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	2010-12-13	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
091675	ANDA	001	COSETTE PHARMS NC	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	2012-06-28	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
209177	ANDA	001	STRIDES PHARMA	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	2017-06-30	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
209177	ANDA	002	STRIDES PHARMA	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	2017-06-30	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
209177	ANDA	003	STRIDES PHARMA	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	2017-06-30	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
213890	ANDA	001	QUAGEN	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	2021-07-12	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
216446	ANDA	001	ANNORA PHARMA	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	2022-11-02	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
216446	ANDA	002	ANNORA PHARMA	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE	R61ZEH7I1I	XXPDBLUZJRXNNZ-UHFFFAOYSA-N	38	2022-11-02	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
022311	NDA	001	GENZYME	MOZOBIL	PLERIXAFOR	S915P5499N	YIQPUIGJQJDJOS-UHFFFAOYSA-N	41	2008-12-15	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
205182	ANDA	001	DR REDDYS	PLERIXAFOR	PLERIXAFOR	S915P5499N	YIQPUIGJQJDJOS-UHFFFAOYSA-N	41	2023-07-24	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
205197	ANDA	001	TEVA PHARMS USA INC	PLERIXAFOR	PLERIXAFOR	S915P5499N	YIQPUIGJQJDJOS-UHFFFAOYSA-N	41	2023-07-24	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
206644	ANDA	001	GLAND	PLERIXAFOR	PLERIXAFOR	S915P5499N	YIQPUIGJQJDJOS-UHFFFAOYSA-N	41	2024-05-03	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
208980	ANDA	001	ZYDUS PHARMS	PLERIXAFOR	PLERIXAFOR	S915P5499N	YIQPUIGJQJDJOS-UHFFFAOYSA-N	41	2023-07-26	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
211901	ANDA	001	MSN	PLERIXAFOR	PLERIXAFOR	S915P5499N	YIQPUIGJQJDJOS-UHFFFAOYSA-N	41	2023-07-24	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
213672	ANDA	001	EUGIA PHARMA	PLERIXAFOR	PLERIXAFOR	S915P5499N	YIQPUIGJQJDJOS-UHFFFAOYSA-N	41	2023-07-24	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
215334	ANDA	001	AMNEAL	PLERIXAFOR	PLERIXAFOR	S915P5499N	YIQPUIGJQJDJOS-UHFFFAOYSA-N	41	2023-07-24	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
215698	ANDA	001	MEITHEAL	PLERIXAFOR	PLERIXAFOR	S915P5499N	YIQPUIGJQJDJOS-UHFFFAOYSA-N	41	2023-07-24	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
217560	ANDA	001	HETERO LABS LTD VI	PLERIXAFOR	PLERIXAFOR	S915P5499N	YIQPUIGJQJDJOS-UHFFFAOYSA-N	41	2025-06-16	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021335	NDA	001	NOVARTIS	GLEEVEC	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2001-05-10	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021335	NDA	002	NOVARTIS	GLEEVEC	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2001-05-10	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021588	NDA	001	NOVARTIS	GLEEVEC	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2003-04-18	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021588	NDA	002	NOVARTIS	GLEEVEC	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2003-04-18	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
078340	ANDA	001	SUN PHARM	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2015-12-03	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
078340	ANDA	002	SUN PHARM	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2015-12-03	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
079179	ANDA	001	APOTEX	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2016-08-05	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
079179	ANDA	002	APOTEX	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2016-08-05	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
204285	ANDA	001	TEVA PHARMS USA	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2016-08-04	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
204285	ANDA	002	TEVA PHARMS USA	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2016-08-04	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
204644	ANDA	001	MYLAN	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2017-06-21	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
204644	ANDA	002	MYLAN	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2017-06-21	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
205990	ANDA	001	NOVITIUM PHARMA	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2019-02-08	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
205990	ANDA	002	NOVITIUM PHARMA	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2019-02-08	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
206547	ANDA	001	DR REDDYS	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2018-08-13	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
206547	ANDA	002	DR REDDYS	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2018-08-13	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
207495	ANDA	001	AMNEAL PHARMS	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2019-02-08	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
207495	ANDA	002	AMNEAL PHARMS	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2019-02-08	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
207586	ANDA	001	HIKMA	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2018-07-13	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
207586	ANDA	002	HIKMA	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2018-07-13	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
207818	ANDA	001	NATCO PHARMA LTD	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2019-03-01	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
207818	ANDA	002	NATCO PHARMA LTD	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2019-03-01	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
208302	ANDA	001	SHILPA	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2019-01-17	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
208302	ANDA	002	SHILPA	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2019-01-17	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
208429	ANDA	001	CHARTWELL RX	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2019-01-17	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
208429	ANDA	002	CHARTWELL RX	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2019-01-17	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
210658	ANDA	001	ZYDUS PHARMS	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2020-04-08	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
210658	ANDA	002	ZYDUS PHARMS	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2020-04-08	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212135	ANDA	001	QILU PHARM HAINAN	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2022-06-21	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212135	ANDA	002	QILU PHARM HAINAN	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2022-06-21	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212193	ANDA	001	CSPC OUYI	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2025-04-21	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212193	ANDA	002	CSPC OUYI	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2025-04-21	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212773	ANDA	001	EUGIA PHARMA	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2020-07-23	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212773	ANDA	002	EUGIA PHARMA	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2020-07-23	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212975	ANDA	001	HETERO LABS LTD V	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2025-04-14	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
212975	ANDA	002	HETERO LABS LTD V	IMATINIB MESYLATE	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2025-04-14	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
219097	NDA	001	SHORLA ONCOLOGY	IMKELDI	IMATINIB MESYLATE	8A1O1M485B	YLMAHDNUQAMNNX-UHFFFAOYSA-N	62	2024-11-22	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021007	NDA	001	GLAXOSMITHKLINE	AGENERASE	AMPRENAVIR	5S0W860XNR	YMARZQAQMVYCKC-OEMFJLHTSA-N	41	1999-04-15	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021007	NDA	002	GLAXOSMITHKLINE	AGENERASE	AMPRENAVIR	5S0W860XNR	YMARZQAQMVYCKC-OEMFJLHTSA-N	41	1999-04-15	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021039	NDA	001	GLAXOSMITHKLINE	AGENERASE	AMPRENAVIR	5S0W860XNR	YMARZQAQMVYCKC-OEMFJLHTSA-N	41	1999-04-15	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021497	NDA	001	ROMARK	ALINIA	NITAZOXANIDE	SOA12P041N	YQNQNVDNTFHQSW-UHFFFAOYSA-N	41	2004-07-21	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021498	NDA	001	ROMARK	ALINIA	NITAZOXANIDE	SOA12P041N	YQNQNVDNTFHQSW-UHFFFAOYSA-N	41	2002-11-22	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021818	NDA	001	ROMARK	ALINIA	NITAZOXANIDE	SOA12P041N	YQNQNVDNTFHQSW-UHFFFAOYSA-N	41	2005-06-16	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
213820	ANDA	001	RISING	NITAZOXANIDE	NITAZOXANIDE	SOA12P041N	YQNQNVDNTFHQSW-UHFFFAOYSA-N	41	2020-11-27	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
214844	ANDA	001	ANI PHARMS	NITAZOXANIDE	NITAZOXANIDE	SOA12P041N	YQNQNVDNTFHQSW-UHFFFAOYSA-N	41	2025-02-03	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
218701	ANDA	001	ANNORA PHARMA	NITAZOXANIDE	NITAZOXANIDE	SOA12P041N	YQNQNVDNTFHQSW-UHFFFAOYSA-N	41	2025-04-15	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021797	NDA	001	BRISTOL MYERS SQUIBB	BARACLUDE	ENTECAVIR	5968Y6H45M	YXPVEXCTPGULBZ-WQYNNSOESA-N	52	2005-03-29	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021797	NDA	002	BRISTOL MYERS SQUIBB	BARACLUDE	ENTECAVIR	5968Y6H45M	YXPVEXCTPGULBZ-WQYNNSOESA-N	52	2005-03-29	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
021798	NDA	001	BRISTOL MYERS SQUIBB	BARACLUDE	ENTECAVIR	5968Y6H45M	YXPVEXCTPGULBZ-WQYNNSOESA-N	52	2005-03-29	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
202122	ANDA	001	TEVA PHARMS USA	ENTECAVIR	ENTECAVIR	5968Y6H45M	YXPVEXCTPGULBZ-WQYNNSOESA-N	52	2014-08-26	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
202122	ANDA	002	TEVA PHARMS USA	ENTECAVIR	ENTECAVIR	5968Y6H45M	YXPVEXCTPGULBZ-WQYNNSOESA-N	52	2014-08-26	AP	Discontinued	false	2026-08-28	2026-08-31	2026-08-31	2026-08-31
205740	ANDA	001	HETERO LABS LTD V	ENTECAVIR	ENTECAVIR	5968Y6H45M	YXPVEXCTPGULBZ-WQYNNSOESA-N	52	2015-08-21	AP	Prescription	true	2026-08-28	2026-08-31	2026-08-31	2026-08-31
